Facilities,Clients,LP,MFN,OPT,LS,CFL-LP/OPT,Local Search/OPT,MFN-LP/OPT
5,25,5881.666666666667,6758.680851063829,7672.0,7672.0,0.7666405978449774,1.0,0.880954229804983
5,25,5991.166666666667,6238.0,6238.0,6238.0,0.9604306935983756,1.0,1.0
5,25,4766.916666666667,5330.0,5330.0,5330.0,0.8943558474046279,1.0,1.0
5,25,3704.7500000000005,18051.0,18426.0,18426.0,0.20106100075979597,1.0,0.979648323021817
5,25,10173.0,10433.0,10433.0,10433.0,0.9750790760088182,1.0,1.0
5,25,9732.0,10736.170212765957,11312.0,11312.0,0.8603253182461104,1.0,0.9490956694453639
5,25,4488.750000000001,7774.0,7774.0,7774.0,0.577405454077695,1.0,1.0
5,25,3781.666666666667,4517.0,4517.0,4517.0,0.8372075861560033,1.0,1.0
5,25,2688.1666666666665,3423.7872340425533,3560.0,3560.0,0.7551029962546816,1.0,0.9617379870906049
5,25,2461.4166666666665,3216.0,3216.0,3216.0,0.76536587893864,1.0,1.0
5,25,2567.25,5822.173913043479,5867.0,5867.0,0.43757456962672575,1.0,0.9923596238356024
5,25,17824.833333333336,19708.95744680851,21119.0,21119.0,0.8440188140221286,1.0,0.9332334602399975
5,25,6175.083333333333,7479.0,7479.0,7479.0,0.82565628203414,1.0,1.0
5,25,10449.75,10663.0,10663.0,10663.0,0.9800009378223764,1.0,1.0
5,25,2397.083333333333,3153.0,3153.0,3153.0,0.7602547838037846,1.0,1.0
5,25,3475.5833333333335,5257.0,5257.0,5257.0,0.6611343605351595,1.0,1.0
5,25,10331.0,10331.0,10331.0,10331.0,1.0,1.0,1.0
5,25,2482.9166666666665,4046.0,4046.0,4046.0,0.6136719393639809,1.0,1.0
5,25,2851.5,5307.7836879432625,6010.0,6010.0,0.47445923460898504,1.0,0.8831586835180137
5,25,5617.583333333332,6153.0,6153.0,6153.0,0.9129828268053523,1.0,1.0
5,25,10247.0,10247.0,10247.0,10247.0,1.0,1.0,1.0
5,25,2485.0,3908.489361702128,4172.0,4172.0,0.5956375838926175,1.0,0.9368382937924564
5,25,4035.0,5669.404255319149,5769.0,5769.0,0.6994279771190848,1.0,0.9827360470305337
5,25,10281.083333333332,10512.0,10512.0,10512.0,0.978033041603247,1.0,1.0
5,25,5792.500000000001,6230.021276595745,6579.0,6579.0,0.8804529563763491,1.0,0.946955658397286
5,25,2733.1739130434776,4289.0,4289.0,4289.0,0.6372520198282764,1.0,1.0
5,25,2754.5833333333335,3533.0,3533.0,3533.0,0.7796726106236438,1.0,1.0
5,25,2574.6666666666665,3913.0,4164.0,4164.0,0.6183157220621197,1.0,0.9397214217098944
5,25,7114.333333333334,7414.0,7414.0,7414.0,0.9595809729340887,1.0,1.0
5,25,3044.0,3044.0,3044.0,3044.0,1.0,1.0,1.0
5,25,19174.0,19174.0,19174.0,19174.0,1.0,1.0,1.0
5,25,9922.5,10199.0,10199.0,10199.0,0.9728894989704873,1.0,1.0
5,25,2952.5833333333335,4746.0,4746.0,4746.0,0.6221203820761343,1.0,1.0
5,25,2862.3333333333335,3445.0,3445.0,3445.0,0.8308659893565554,1.0,1.0
5,25,6151.0,6151.0,6151.0,6152.0,1.0,1.000162575191026,1.0
5,25,4370.666666666666,4627.0,4627.0,4627.0,0.9446005331028022,1.0,1.0
5,25,2740.1666666666665,6316.0,6316.0,6316.0,0.43384526071353174,1.0,1.0
5,25,9541.25,13261.0,17016.0,17016.0,0.5607222614010343,1.0,0.7793253408556653
5,25,3391.9999999999995,3644.0,3644.0,3644.0,0.9308452250274423,1.0,1.0
5,25,3036.6666666666665,6238.0,6238.0,6238.0,0.4868013252110719,1.0,1.0
5,25,4151.583333333334,7711.0,7711.0,7711.0,0.5383975273418926,1.0,1.0
5,25,2491.4166666666665,5851.939393939393,6080.0,6080.0,0.4097724780701754,1.0,0.9624900318979265
5,25,2696.416666666667,3512.0,3512.0,3512.0,0.7677723993925589,1.0,1.0
5,25,4203.0,4203.0,4203.0,4203.0,1.0,1.0,1.0
5,25,10341.916666666666,10578.0,10578.0,10578.0,0.9776816663515472,1.0,1.0
5,25,2445.333333333334,3198.879999999999,3327.0,3327.0,0.7349964933373412,1.0,0.9614908325819054
5,25,5850.0,5850.0,5850.0,5850.0,1.0,1.0,1.0
5,25,3017.6666666666665,3930.5,4209.0,4209.0,0.7169557297853805,1.0,0.9338322641957709
5,25,2234.5,3030.0,3030.0,3030.0,0.7374587458745875,1.0,1.0
5,25,2983.666666666667,6554.0,6554.0,6554.0,0.4552436171294884,1.0,1.0
5,25,2777.333333333334,4372.0,4372.0,4372.0,0.6352546508081733,1.0,1.0
5,25,2853.166666666667,3589.0851063829787,3755.0,3755.0,0.7598313359964493,1.0,0.9558149417797547
5,25,4249.416666666666,10914.893617021276,11205.0,11205.0,0.37924289751598983,1.0,0.9741092027685209
5,25,10353.083333333334,11620.0,11620.0,11620.0,0.890971026965003,1.0,1.0
5,25,2833.5000000000005,3581.0,3581.0,3581.0,0.7912594247416924,1.0,1.0
5,25,10118.333333333334,10661.255319148937,10729.0,10729.0,0.9430826109920155,1.0,0.9936858345744186
5,25,3387.173913043479,3605.6597222222217,4228.0,4228.0,0.8011291185060262,1.0,0.8528050430989171
5,25,2476.333333333333,3708.0,4068.0,4068.0,0.608734841035726,1.0,0.911504424778761
